date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:40:22	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20May%202023%2014:40:22%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/fa-brands-400.svg	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/fa-brands-400.52.delayed	(from https://validthemes.live/themeforest/ambrox/assets/css/font-awesome.min.css)
17:40:22	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20May%202023%2014:40:22%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/fa-duotone-900.eot	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/fa-duotone-900.eot	(from https://validthemes.live/themeforest/ambrox/assets/css/font-awesome.min.css)
17:40:22	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20May%202023%2014:40:23%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/fa-duotone-900.eot?	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/fa-duotone-900d41d.eot	(from https://validthemes.live/themeforest/ambrox/assets/css/font-awesome.min.css)
17:40:23	187340/187340	---M--	200	added ('OK')	font/woff2	date:Sun,%2024%20Oct%202021%2008:22:46%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/fa-duotone-900.woff2	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/fa-duotone-900.woff2	(from https://validthemes.live/themeforest/ambrox/assets/css/font-awesome.min.css)
17:40:23	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20May%202023%2014:40:24%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/fa-duotone-900.ttf	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/fa-duotone-900.ttf	(from https://validthemes.live/themeforest/ambrox/assets/css/font-awesome.min.css)
17:40:24	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20May%202023%2014:40:24%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/fa-duotone-900.svg	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/fa-duotone-900.svg	(from https://validthemes.live/themeforest/ambrox/assets/css/font-awesome.min.css)
17:40:25	265416/265416	---M--	200	added ('OK')	font/woff	date:Sun,%2024%20Oct%202021%2008:22:46%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/fa-duotone-900.woff	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/fa-duotone-900.woff	(from https://validthemes.live/themeforest/ambrox/assets/css/font-awesome.min.css)
17:40:26	400840/400840	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2023%20Dec%202019%2017:42:28%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/fa-light-300.eot	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/fa-light-300.eot	(from https://validthemes.live/themeforest/ambrox/assets/css/font-awesome.min.css)
17:40:27	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20May%202023%2014:40:27%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/fa-light-300.ttf	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/fa-light-300.ttf	(from https://validthemes.live/themeforest/ambrox/assets/css/font-awesome.min.css)
17:40:27	251916/251916	---M--	200	added ('OK')	font/woff	date:Sun,%2024%20Oct%202021%2008:22:46%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/fa-light-300.woff	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/fa-light-300.woff	(from https://validthemes.live/themeforest/ambrox/assets/css/font-awesome.min.css)
17:40:27	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20May%202023%2014:40:28%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/fa-light-300.svg	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/fa-light-300.svg	(from https://validthemes.live/themeforest/ambrox/assets/css/font-awesome.min.css)
17:40:28	400840/400840	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2023%20Dec%202019%2017:42:28%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/fa-light-300.eot?	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/fa-light-300d41d.eot	(from https://validthemes.live/themeforest/ambrox/assets/css/font-awesome.min.css)
17:40:28	189716/189716	---M--	200	added ('OK')	font/woff2	date:Sun,%2024%20Oct%202021%2008:22:46%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/fa-light-300.woff2	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/fa-light-300.woff2	(from https://validthemes.live/themeforest/ambrox/assets/css/font-awesome.min.css)
17:40:29	173528/173528	---M--	200	added ('OK')	font/woff2	date:Sun,%2024%20Oct%202021%2008:22:46%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/fa-regular-400.woff2	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/fa-regular-400.woff2	(from https://validthemes.live/themeforest/ambrox/assets/css/font-awesome.min.css)
17:40:29	369628/369628	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2023%20Dec%202019%2017:42:28%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/fa-regular-400.eot	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/fa-regular-400.eot	(from https://validthemes.live/themeforest/ambrox/assets/css/font-awesome.min.css)
17:40:29	40516/40516	---M--	200	added ('OK')	font/ttf	date:Tue,%2028%20Aug%202018%2023:45:16%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/fa-regular-400.ttf	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/fa-regular-400.ttf	(from https://validthemes.live/themeforest/ambrox/assets/css/font-awesome.min.css)
17:40:29	369628/369628	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2023%20Dec%202019%2017:42:28%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/fa-regular-400.eot?	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/fa-regular-400d41d.eot	(from https://validthemes.live/themeforest/ambrox/assets/css/font-awesome.min.css)
17:40:29	230372/230372	---M--	200	added ('OK')	font/woff	date:Sun,%2024%20Oct%202021%2008:22:46%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/fa-regular-400.woff	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/fa-regular-400.woff	(from https://validthemes.live/themeforest/ambrox/assets/css/font-awesome.min.css)
17:40:30	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20May%202023%2014:40:30%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/fa-regular-400.svg	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/fa-regular-400.svg	(from https://validthemes.live/themeforest/ambrox/assets/css/font-awesome.min.css)
17:40:32	313900/313900	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2023%20Dec%202019%2017:42:28%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/fa-solid-900.eot	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/fa-solid-900.eot	(from https://validthemes.live/themeforest/ambrox/assets/css/font-awesome.min.css)
17:40:32	141036/141036	---M--	200	added ('OK')	font/woff2	date:Sun,%2024%20Oct%202021%2008:22:46%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/fa-solid-900.woff2	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/fa-solid-900.woff2	(from https://validthemes.live/themeforest/ambrox/assets/css/font-awesome.min.css)
17:40:32	313900/313900	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2023%20Dec%202019%2017:42:28%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/fa-solid-900.eot?	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/fa-solid-900d41d.eot	(from https://validthemes.live/themeforest/ambrox/assets/css/font-awesome.min.css)
17:40:32	188292/188292	---M--	200	added ('OK')	font/woff	date:Sun,%2024%20Oct%202021%2008:22:46%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/fa-solid-900.woff	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/fa-solid-900.woff	(from https://validthemes.live/themeforest/ambrox/assets/css/font-awesome.min.css)
17:40:32	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20May%202023%2014:40:33%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/fa-solid-900.svg	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/fa-solid-900.svg	(from https://validthemes.live/themeforest/ambrox/assets/css/font-awesome.min.css)
17:40:33	160548/160548	---M--	200	added ('OK')	font/ttf	date:Tue,%2028%20Aug%202018%2023:45:16%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/fa-solid-900.ttf	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/fa-solid-900.ttf	(from https://validthemes.live/themeforest/ambrox/assets/css/font-awesome.min.css)
17:40:33	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2024%20May%202014%2005:31:42%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/themify.eot?-fvbane	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/themify9f24.eot	(from https://validthemes.live/themeforest/ambrox/assets/css/themify-icons.css)
17:40:33	56108/56108	---M--	200	added ('OK')	font/woff	date:Sat,%2024%20May%202014%2005:31:42%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/themify.woff?-fvbane	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/themify9f24.woff	(from https://validthemes.live/themeforest/ambrox/assets/css/themify-icons.css)
17:40:33	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2024%20May%202014%2005:31:42%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/themify.eot?	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/themifyd41d.eot	(from https://validthemes.live/themeforest/ambrox/assets/css/themify-icons.css)
17:40:34	78584/78584	---M--	200	added ('OK')	font/ttf	date:Sat,%2024%20May%202014%2005:31:42%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/themify.ttf?-fvbane	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/themify9f24.ttf	(from https://validthemes.live/themeforest/ambrox/assets/css/themify-icons.css)
17:40:34	234269/234269	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2024%20May%202014%2005:31:42%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/themify.svg?-fvbane	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/themify9f24.svg	(from https://validthemes.live/themeforest/ambrox/assets/css/themify-icons.css)
17:40:34	59572/59572	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2004%20Oct%202013%2005:50:02%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/ElegantIcons.eot	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/ElegantIcons.eot	(from https://validthemes.live/themeforest/ambrox/assets/css/elegant-icons.css)
17:40:35	59572/59572	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2004%20Oct%202013%2005:50:02%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/ElegantIcons.eot?	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/ElegantIconsd41d.eot	(from https://validthemes.live/themeforest/ambrox/assets/css/elegant-icons.css)
17:40:35	63664/63664	---M--	200	added ('OK')	font/woff	date:Fri,%2004%20Oct%202013%2005:50:02%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/ElegantIcons.woff	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/ElegantIcons.woff	(from https://validthemes.live/themeforest/ambrox/assets/css/elegant-icons.css)
17:40:35	59388/59388	---M--	200	added ('OK')	font/ttf	date:Fri,%2004%20Oct%202013%2005:50:02%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/ElegantIcons.ttf	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/ElegantIcons.ttf	(from https://validthemes.live/themeforest/ambrox/assets/css/elegant-icons.css)
17:40:36	277297/277297	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2004%20Oct%202013%2005:50:02%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/ElegantIcons.svg	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/ElegantIcons.svg	(from https://validthemes.live/themeforest/ambrox/assets/css/elegant-icons.css)
17:40:36	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20May%202023%2014:40:36%20GMT	https://validthemes.live/themeforest/ambrox/assets/css/ElegantIcons.svg	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/css/ElegantIcons.svg	(from https://validthemes.live/themeforest/ambrox/assets/css/elegant-icons.css)
17:40:37	99336/99336	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2013%20Feb%202022%2007:09:54%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/flaticon.eot?	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/flaticond41d.eot	(from https://validthemes.live/themeforest/ambrox/assets/css/flaticon-set.css)
17:40:38	55568/55568	---M--	200	added ('OK')	font/woff	date:Sun,%2013%20Feb%202022%2007:09:54%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/flaticon.woff	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/flaticon.woff	(from https://validthemes.live/themeforest/ambrox/assets/css/flaticon-set.css)
17:40:38	99336/99336	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2013%20Feb%202022%2007:09:54%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/flaticon.eot	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/flaticon.eot	(from https://validthemes.live/themeforest/ambrox/assets/css/flaticon-set.css)
17:40:39	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20May%202023%2014:40:39%20GMT	https://validthemes.live/themeforest/ambrox/assets/css/flaticon.svg	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/css/flaticon.svg	(from https://validthemes.live/themeforest/ambrox/assets/css/flaticon-set.css)
17:40:39	99168/99168	---M--	200	added ('OK')	font/ttf	date:Sun,%2013%20Feb%202022%2007:09:54%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/flaticon.ttf	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/flaticon.ttf	(from https://validthemes.live/themeforest/ambrox/assets/css/flaticon-set.css)
17:40:40	960536/960536	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2013%20Feb%202022%2007:09:54%20GMT	https://validthemes.live/themeforest/ambrox/assets/fonts/flaticon.svg	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/fonts/flaticon.svg	(from https://validthemes.live/themeforest/ambrox/assets/css/flaticon-set.css)
17:40:40	34815/34815	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Jan%202023%2015:54:12%20GMT	https://validthemes.live/themeforest/ambrox/assets/img/shape/9.png	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/img/shape/9.png	(from https://validthemes.live/themeforest/ambrox/assets/css/style.css)
17:40:41	60431/60431	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Oct%202022%2021:34:52%20GMT	https://validthemes.live/themeforest/ambrox/assets/img/shape/banner-1.jpg	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/img/shape/banner-1.jpg	(from https://validthemes.live/themeforest/ambrox/index.html)
17:40:41	2912/2912	---M--	200	added ('OK')	image/webp	date:Mon,%2024%20Oct%202022%2006:04:02%20GMT	https://validthemes.live/themeforest/ambrox/assets/img/shape/1.webp	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/img/shape/1.webp	(from https://validthemes.live/themeforest/ambrox/index.html)
17:40:41	4484/4484	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Nov%202022%2013:15:12%20GMT	https://validthemes.live/themeforest/ambrox/assets/img/logo/1.png	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/img/logo/1.png	(from https://validthemes.live/themeforest/ambrox/index.html)
17:40:42	3136/3136	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Nov%202022%2013:15:24%20GMT	https://validthemes.live/themeforest/ambrox/assets/img/logo/2.png	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/img/logo/2.png	(from https://validthemes.live/themeforest/ambrox/index.html)
17:40:42	1273/1273	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Nov%202022%2013:15:32%20GMT	https://validthemes.live/themeforest/ambrox/assets/img/logo/4.png	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/img/logo/4.png	(from https://validthemes.live/themeforest/ambrox/index.html)
17:40:42	2872/2872	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Nov%202022%2013:15:40%20GMT	https://validthemes.live/themeforest/ambrox/assets/img/logo/5.png	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/img/logo/5.png	(from https://validthemes.live/themeforest/ambrox/index.html)
17:40:43	3096/3096	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Nov%202022%2013:15:28%20GMT	https://validthemes.live/themeforest/ambrox/assets/img/logo/3.png	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/img/logo/3.png	(from https://validthemes.live/themeforest/ambrox/index.html)
17:40:43	1174/1174	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Jan%202023%2015:54:12%20GMT	https://validthemes.live/themeforest/ambrox/assets/img/shape/16.png	E:/template/cv%20temp/validthemes.live/themeforest/ambrox/assets/img/shape/16.png	(from https://validthemes.live/themeforest/ambrox/index.html)
